timestamp_sec,frame_index,episode_index,task_index,state_q1_rad,state_q2_rad,state_q3_rad,state_q4_rad,state_q5_rad,state_q6_rad,state_q7_rad,action_x_m,action_y_m,action_z_m,action_rx_rad,action_ry_rad,action_rz_rad,action_gripper_delta_cmd,gripper_pos_measured_01
0.001185900007840246,0,0,0,4.688481250646831,0.9375088701150681,3.304693427177843,5.773325247012789,5.9323692273123205,0.08316225672141696,1.6942503549188277,0.029089730232954025,0.9319225549697876,0.6324520707130432,1.3599549285577592,-0.09593842251117904,3.0875986603850905,0,0.008733650669455528
0.10717800000566058,1,0,0,4.688481250646831,0.9375088701150681,3.304693427177843,5.773325247012789,5.9323692273123205,0.08316225672141696,1.6942492896543917,0.029089730232954025,0.9319225549697876,0.6324520707130432,1.3599549285577592,-0.09593947945323665,3.0875989267011996,0,0.008733650669455528
0.20098660000076052,2,0,0,4.688481250646831,0.9375088701150681,3.304693427177843,5.773325247012789,5.9323692273123205,0.08316225672141696,1.6942492896543917,0.029089730232954025,0.9319225549697876,0.6324520707130432,1.3599549285577592,-0.09593947945323665,3.0875989267011996,0,0.008733650669455528
0.31120470000314526,3,0,0,4.688481250646831,0.9375088701150681,3.304693427177843,5.773325247012789,5.9323692273123205,0.0831632054725553,1.6942492896543917,0.029089784249663353,0.9319224953651428,0.6324523091316223,1.3599538632933235,-0.09593950442037187,3.0875986603850905,0,0.008733650669455528
0.4043715000007069,4,0,0,4.688481250646831,0.9375088701150681,3.304693427177843,5.773325247012789,5.9323692273123205,0.0831632054725553,1.6942492896543917,0.029089784249663353,0.9319224953651428,0.6324523091316223,1.3599538632933235,-0.09593950442037187,3.0875986603850905,0,0.008733650669455528
0.5124529000022449,5,0,0,4.688481250646831,0.9375088701150681,3.304693427177843,5.773325247012789,5.9323692273123205,0.0831632054725553,1.6942492896543917,0.029089784249663353,0.9319224953651428,0.6324523091316223,1.3599538632933235,-0.09593950442037187,3.0875986603850905,0,0.008733650669455528
0.6061361000029137,6,0,0,4.688481250646831,0.9375088701150681,3.304693427177843,5.773325247012789,5.9323692273123205,0.0831632054725553,1.6942492896543917,0.029089784249663353,0.9319224953651428,0.6324523091316223,1.3599538632933235,-0.09593950442037187,3.0875986603850905,0,0.008733650669455528
0.7006278000044404,7,0,0,4.688481250646831,0.9375088701150681,3.304693427177843,5.773325247012789,5.9323692273123205,0.08316225672141696,1.6942492896543917,0.029089730232954025,0.9319225549697876,0.6324520707130432,1.3599549285577592,-0.09593947945323665,3.0875989267011996,0,0.008733650669455528
0.809023599998909,8,0,0,4.688481250646831,0.9375088701150681,3.304693427177843,5.773325247012789,5.9323692273123205,0.0831632054725553,1.6942492896543917,0.029089784249663353,0.9319224953651428,0.6324523091316223,1.3599538632933235,-0.09593950442037187,3.0875986603850905,0,0.008733650669455528
0.9015894000040134,9,0,0,4.688481250646831,0.9375088701150681,3.304693427177843,5.773325247012789,5.9323692273123205,0.0831632054725553,1.6942492896543917,0.029089784249663353,0.9319224953651428,0.6324523091316223,1.3599538632933235,-0.09593950442037187,3.0875986603850905,0,0.008733650669455528
1.010493599998881,10,0,0,4.688481250646831,0.9375088701150681,3.304693427177843,5.773325247012789,5.9323692273123205,0.0831632054725553,1.6942492896543917,0.029089784249663353,0.9319224953651428,0.6324523091316223,1.3599538632933235,-0.09593950442037187,3.0875986603850905,0,0.008733650669455528
1.103494299997692,11,0,0,4.688481250646831,0.9375088701150681,3.304693427177843,5.773325247012789,5.9323692273123205,0.0831632054725553,1.6942492896543917,0.029089784249663353,0.9319224953651428,0.6324523091316223,1.3599538632933235,-0.09593950442037187,3.0875986603850905,0,0.008733650669455528
1.2123010000068462,12,0,0,4.688481250646831,0.9375088701150681,3.304693427177843,5.773325247012789,5.9323692273123205,0.0831632054725553,1.6942492896543917,0.029089784249663353,0.9319224953651428,0.6324523091316223,1.3599538632933235,-0.09593950442037187,3.0875986603850905,0,0.008733650669455528
1.3042893999954686,13,0,0,4.688481250646831,0.9375088701150681,3.304693427177843,5.773325247012789,5.9323692273123205,0.0831632054725553,1.6942492896543917,0.029089784249663353,0.9319224953651428,0.6324523091316223,1.3599538632933235,-0.09593950442037187,3.0875986603850905,0,0.008733650669455528
1.4132606000057422,14,0,0,4.688481250646831,0.9375088701150681,3.304692894545625,5.773325247012789,5.9323692273123205,0.08316225672141696,1.6942492896543917,0.02908959984779358,0.9319224953651428,0.6324520707130432,1.3599549285577592,-0.09593989557215699,3.087599193017309,0,0.008733650669455528
1.5066744000068866,15,0,0,4.688481250646831,0.9375088701150681,3.304692894545625,5.773325247012789,5.9323692273123205,0.08316225672141696,1.6942503549188277,0.02908959984779358,0.9319224953651428,0.6324520707130432,1.3599549285577592,-0.09593883030772095,3.0875989267011996,0,0.008733650669455528
1.601010900005349,16,0,0,4.68847592432465,0.9375111338019947,3.3048375041928164,5.773425914501993,5.932282408260783,0.08302241579705258,1.6942436970161026,0.029107213020324707,0.9319199919700623,0.632472038269043,1.3599667796246102,-0.09590192888186654,3.087570430877536,0,0.008733650669455528
1.7099785000027623,17,0,0,4.6850297938740875,0.9399930667798939,3.326009102226728,5.791460841404009,5.918895762725391,0.06749329461539436,1.6911347227595441,0.029304921627044678,0.931756317615509,0.6369740962982178,1.3583323976636286,-0.09422145758926971,3.0869797417477565,0,0.008733650669455528
1.8017739000060828,18,0,0,4.677996385435188,0.9465709415143353,3.3724666158626153,5.828269456094431,5.8907046046902485,0.03430984346041089,1.6799474488103938,0.029268689453601837,0.9317204356193542,0.644839346408844,1.3573080127503294,-0.0927639761036966,3.086636193967136,0,0.008733650669455528
1.909312100004172,19,0,0,4.670391995258576,0.9559545230362022,3.43990371361782,5.8787613924656785,5.857235061374569,6.2705853594302035,1.6530083759617515,0.02919337898492813,0.9313046932220459,0.655036985874176,1.35730122168955,-0.0922408730089562,3.0869006458633805,0,0.008733650669455528
2.0021086000051582,20,0,0,4.667881166982849,0.961317397102322,3.477340568009391,5.907199691849981,5.842787412460888,6.243543621721538,1.6311635308042678,0.02929583564400673,0.9308850765228271,0.6604710221290588,1.35814943849674,-0.09377085905520671,3.0874878728837434,0,0.008733650669455528
2.1114984000014374,21,0,0,4.667250530436719,0.9634388046476517,3.496706010192011,5.922916603339194,5.837151098329845,6.2280637315693435,1.6178414669253098,0.029448091983795166,0.9303019642829895,0.6640989780426025,1.3586449196175494,-0.09450078157572701,3.087858318591373,0,0.008733650669455528
2.2039240000012796,22,0,0,4.667292075749724,0.9630393304841399,3.500768396118818,5.926733445813495,5.836193958234071,6.222864708489292,1.6144432733743688,0.029462158679962158,0.9298937320709229,0.6654319167137146,1.3592848772274955,-0.09500830517809045,3.0882114537519176,0,0.008733650669455528
2.3127365999971516,23,0,0,4.667395939032237,0.9628212175908625,3.4945395286452317,5.921480626879423,5.837377467022502,6.227559861491101,1.618018300821691,0.02937912568449974,0.9302713871002197,0.6638653874397278,1.3600302960166084,-0.09605952143937198,3.0883922823899344,0,0.008733650669455528
2.405293600008008,24,0,0,4.668042554544908,0.9608650591911719,3.4766617282475294,5.906686767024032,5.842454517324629,6.24114890726934,1.6290496466890172,0.029300741851329803,0.9308944344520569,0.6603057980537415,1.3606469509670165,-0.09679358018196028,3.0882948106940376,0,0.008733650669455528
2.5147385000018403,25,0,0,4.670671627173034,0.955376350763546,3.437859471165075,5.877190127422533,5.8555998804652605,6.267273984930799,1.6503465464522176,0.029088620096445084,0.9314851760864258,0.654079794883728,1.3615743968166365,-0.09819059126603179,3.0885001404140824,0,0.008733650669455528
2.6076608000003034,26,0,0,4.6766584133035325,0.9475931293197348,3.3810300103477653,5.834436271914618,5.881000578310218,0.02278857790164557,1.6749102127665632,0.028895176947116852,0.9320180416107178,0.6450079679489136,1.3627379318968922,-0.09959800532311142,3.08865114164789,0,0.008733650669455528
2.715606800004025,27,0,0,4.6866202336770835,0.938109945573099,3.3139966478138168,5.781902223619497,5.922145351887506,0.07168855147465017,1.6934226444520313,0.028683697804808617,0.931925356388092,0.6342308521270752,1.3626444549426304,-0.09890747261958908,3.088830372389252,0,0.008733650669455528
2.807033999997657,28,0,0,4.694470699938418,0.9331538693634888,3.2710939216009676,5.7427265913522145,5.954658287739629,0.1086629645876856,1.6980012841561498,0.028660614043474197,0.931982696056366,0.6247724294662476,1.363254984622531,-0.09844236817996356,3.0887440859699336,0,0.008733650669455528
2.900185699996655,29,0,0,4.7015541758058115,0.9297536118627028,3.2368991995204586,5.706234892831512,5.984903275607442,0.14467750786482922,1.6969729045012156,0.028653059154748917,0.931888997554779,0.6156193614006042,1.362634334930488,-0.09791267376152521,3.0886348963652406,0,0.008733650669455528
3.0096485999965807,30,0,0,4.708519939953022,0.9280807472239696,3.2069732583512387,5.667729311894492,6.014869164193012,0.18306459477809717,1.6916360628347515,0.028752489015460014,0.9319208264350891,0.6045435070991516,1.362853379930147,-0.09766772952026517,3.088421310845816,0,0.008733650669455528
3.102341300007538,31,0,0,4.713174612906263,0.9278038450496285,3.1886376605621516,5.639878505846662,6.035618384878038,0.21231820428537027,1.6859729839347526,0.02880881167948246,0.9318363070487976,0.5962159633636475,1.3619929125819425,-0.09732405690396884,3.0882969412229095,0,0.008733650669455528
3.2109365000069374,32,0,0,4.715137895261869,0.9278800780358321,3.1812447253760916,5.626670292104304,6.045517354649863,0.22737833031549792,1.682665337860874,0.028875824064016342,0.931698203086853,0.5923373699188232,1.3605273750340718,-0.09655223120817184,3.0880796272779585,0,0.008733650669455528
3.303706000006059,33,0,0,4.715429245085124,0.9280509198197606,3.1803272663805595,5.624855614137525,6.046906459474449,0.22955491522966287,1.6821582719893229,0.02892526425421238,0.9317140579223633,0.5916728377342224,1.3603518727182358,-0.09639130969930382,3.087980824001517,0,0.008733650669455528
3.411807900003623,34,0,0,4.713498985927035,0.928044927707308,3.1888459197593964,5.639091808060653,6.038007773008058,0.21607490925330647,1.6849475337570174,0.02928263135254383,0.9317116737365723,0.5962930917739868,1.3592469271819618,-0.09580314225018141,3.087492400257596,0,0.008733650669455528
3.505185200003325,35,0,0,4.709081866943029,0.9280362058547381,3.206145281568333,5.665650448347576,6.019631428854292,0.1898388443534181,1.690221524821756,0.029241187497973442,0.9316139221191406,0.6048882603645325,1.358071807350964,-0.09513447243473294,3.0874266201786713,0,0.008733650669455528
3.61297280000872,36,0,0,4.702455389518694,0.9295070031457615,3.234276518478949,5.7025586652627664,5.991812580739543,0.15325162157336658,1.695543053311952,0.029132716357707977,0.9315630793571472,0.6156408786773682,1.3576484978956962,-0.09465610212392747,3.087472959181639,0,0.008733650669455528
3.705520500006969,37,0,0,4.695623316058205,0.9324871469845875,3.266294639000535,5.7382689923196395,5.963340725525505,0.11875821765422738,1.6977149943389662,0.028999969363212585,0.9315493702888489,0.6250616908073425,1.3573574143885505,-0.09427105064219404,3.087564838239247,0,0.008733650669455528
3.814232400007313,38,0,0,4.68644393241292,0.9383317203128753,3.316119986150937,5.784082819920053,5.925968053316206,0.07529780886435847,1.6941703269280708,0.028986411169171333,0.9315345883369446,0.6360824108123779,1.3570940277567416,-0.09271136202741073,3.0871927946349627,0,0.008733650669455528
