timestamp,frame_index,episode_index,task_index,state_q1_rad,state_q2_rad,state_q3_rad,state_q4_rad,state_q5_rad,state_q6_rad,state_q7_rad,action_x_m,action_y_m,action_z_m,action_rx_rad,action_ry_rad,action_rz_rad,action_gripper_cmd_01,gripper_pos_measured_01
1.0089478999725543,10,0,0,4.948698720758473,1.164283827996095,3.1653368652367218,6.144625829352726,0.16811002979567755,6.278108256877458,1.5056166575376977,0.22734712064266205,0.9402146339416504,0.6088207364082336,1.3058026104262517,0.12095176357558475,2.8681560507753243,1,0.1315789669752121
1.1038588999654166,11,0,0,4.948698188126254,1.164283827996095,3.1653368652367218,6.144625829352726,0.16811002979567755,6.278108256877458,1.5056166575376977,0.22734671831130981,0.9402147531509399,0.6088207364082336,1.305802477268197,0.12095221298401872,2.8681563170914335,1,0.1315789669752121
1.212419499992393,12,0,0,4.9486997860229085,1.164283029047768,3.165337397868939,6.144626361984943,0.16811002979567755,6.278108256877458,1.5056166575376977,0.22734840214252472,0.9402140378952026,0.6088217496871948,1.305801145687652,0.12095217137212667,2.8681544528786707,1,0.1315789669752121
1.304408899974078,13,0,0,4.948697655494036,1.1642834285219315,3.165337397868939,6.144626361984943,0.16811002979567755,6.278108256877458,1.5056166575376977,0.2273462414741516,0.9402148127555847,0.6088210344314575,1.3058020777940336,0.1209521880168835,2.8681568497236514,1,0.1315789669752121
1.4141108999610879,14,0,0,4.948699253390691,1.164283827996095,3.1653368652367218,6.144625829352726,0.16811002979567755,6.278108256877458,1.5056166575376977,0.22734707593917847,0.9402145743370056,0.6088210344314575,1.3058020777940336,0.12095173860844954,2.8681560507753243,1,0.1315789669752121
1.5076585999922827,15,0,0,4.948698720758473,1.1642834285219315,3.165337397868939,6.144626361984943,0.16811002979567755,6.278108256877458,1.5056166575376977,0.22734710574150085,0.9402143955230713,0.6088213920593262,1.3058015451618157,0.12095217137212667,2.868155784459215,1,0.1315789669752121
1.601889299985487,16,0,0,4.948698188126254,1.1642834285219315,3.165337397868939,6.144626361984943,0.16811002979567755,6.278108256877458,1.5056166575376977,0.22734665870666504,0.9402143955230713,0.6088213920593262,1.3058015451618157,0.12095217137212667,2.8681563170914335,1,0.1315789669752121
1.7101866999873891,17,0,0,4.948813769317564,1.1642866243152394,3.1653184894251996,6.144616241972801,0.16811002979567755,6.2781545958804275,1.505618521750461,0.2274332493543625,0.9401928782463074,0.6088248491287231,1.3057769109217323,0.12094534702183335,2.8680679001432425,1,0.1315789669752121
1.8038117999676615,18,0,0,4.949780496793263,1.1642618569171017,3.1639363088194488,6.143484931141735,0.1684258640562041,6.279190032912249,1.506115068135706,0.22817541658878326,0.940095067024231,0.6085209846496582,1.3058687899793402,0.12050812254986959,2.8676290111955973,1,0.1315789669752121
1.9138552999938838,19,0,0,4.951636187440831,1.1638738343462771,3.1611421202037375,6.141082227206266,0.16954459145111916,6.281430816653442,1.5072976448177557,0.22958216071128845,0.9398366808891296,0.6081228852272034,1.3057255119126938,0.12027494615167633,2.8666457721211405,1,0.1315789669752121
2.0067633999860846,20,0,0,4.953756063668534,1.1634711643894573,3.15801157434235,6.138339171283485,0.17072706826462797,0.0005879070497042967,1.5085847505725911,0.23125508427619934,0.9395416378974915,0.6075956225395203,1.305768122490135,0.11989195861978773,2.865494753898008,1,0.1315789669752121
2.115897099953145,21,0,0,4.955890853598341,1.1628783447308055,3.1548192431436712,6.1356344648803995,0.1722329859925269,0.003418993515247872,1.509874652646571,0.23289768397808075,0.9391431212425232,0.6074028015136719,1.3050894158863284,0.11972462887954667,2.8642779555959508,1,0.1315789669752121
2.2091377999749966,22,0,0,4.956759576745925,1.162805240958883,3.1533883266899716,6.134378518110318,0.172776187631119,0.004377909658589162,1.510375060615397,0.23361019790172577,0.9390683770179749,0.6070019602775574,1.3053599930530806,0.11948329655051507,2.8638585077242635,1,0.1315789669752121
2.303528499964159,23,0,0,4.957160648806091,1.1628029772719564,3.153307632908943,6.134344429648365,0.17284181790723263,0.004657593587912523,1.5104074180226412,0.2339666187763214,0.9389628767967224,0.6070610284805298,1.3051079248559043,0.11950120630884585,2.8634835346427803,1,0.1315789669752121
2.4138729999540374,24,0,0,4.957323101632586,1.1629959232929326,3.153316155024431,6.1343513538672,0.17283516000450744,0.005036213431583677,1.5103950343235726,0.23410582542419434,0.9389497637748718,0.6070151925086975,1.3049324225400682,0.1194998497611656,2.863360762916528,1,0.1315789669752121
2.507276099990122,25,0,0,4.957600070385954,1.1663176841205884,3.1536767470360276,6.134357212821598,0.17264299628710142,0.008278264079308028,1.5102010230381602,0.23441177606582642,0.9396983981132507,0.6047650575637817,1.3050183094852232,0.11962330392244758,2.8636300085027346,1,0.1315789669752121
2.6009694999665953,26,0,0,4.95815667105378,1.1717410785224802,3.154493538542355,6.1343534843960725,0.17211216170282134,0.013490469286607958,1.5098480210356702,0.23507338762283325,0.9408999681472778,0.6009733080863953,1.3053533351503552,0.11978625609164681,2.863910705681629,1,0.1315789669752121
2.7105192999588326,27,0,0,4.958942303575354,1.1792667722888805,3.1556187241029137,6.134340168590621,0.17123125459325042,0.020699124128207447,1.509353338863188,0.23598389327526093,0.9425618052482605,0.5956290364265442,1.3057145929522245,0.11983561611797573,2.864380487297919,1,0.1315789669752121
2.8027606999967247,28,0,0,4.95970290238268,1.1862386617065992,3.1565609504965835,6.134332179107351,0.17050161503359595,0.027566811126492733,1.5090394853287221,0.2368278205394745,0.9440354108810425,0.5907529592514038,1.3059947574989008,0.11998549383069836,2.8647679772365255,1,0.1315789669752121
2.912408799980767,29,0,0,4.9606429982474785,1.1945601080067152,3.1577138329324788,6.1343332443717875,0.16955600975429289,0.03585219031918966,1.508741743918851,0.23785217106342316,0.9457771182060242,0.5848278999328613,1.3061695940244644,0.12024386206832807,2.865214855667441,1,0.1315789669752121
3.0069389999844134,30,0,0,4.961330626440937,1.2019650274176805,3.1585844202928253,6.134347092809456,0.16863324108133723,0.04309732838712864,1.508615110609018,0.2386065572500229,0.9472929239273071,0.5796307921409607,1.3064552180513755,0.12037092814183849,2.8657695921225046,1,0.1315789669752121
3.1159734999528155,31,0,0,4.9621615327010415,1.210383279623421,3.159518657203226,6.1344424339764805,0.16759537391501972,0.05144000923574891,1.5085666410771785,0.23952385783195496,0.9489555358886719,0.5737147927284241,1.3065670708171588,0.12051293288458854,2.8663384433313457,1,0.1315789669752121
3.2100851999712177,32,0,0,4.963001493708853,1.217840130675643,3.160293637080439,6.134624061562824,0.16652990974190626,0.05867373732289257,1.5085751631926667,0.24039879441261292,0.9503624439239502,0.5684905648231506,1.3067268604825637,0.1205117178173412,2.8667786638595354,1,0.1315789669752121
3.303904899978079,33,0,0,4.963835063130047,1.225250509566843,3.16107980223423,6.134895171361794,0.16553673374763164,0.06600640184453269,1.5087103186179882,0.24125008285045624,0.9516934156417847,0.5634096264839172,1.3067064873002243,0.12067813209595751,2.8671531043088003,1,0.1315789669752121
3.413915299985092,34,0,0,4.964651055688048,1.2339828816231582,3.1619072463849176,6.135182260127304,0.16415734946102511,0.07438265516764477,1.5090603911432792,0.24212820827960968,0.9532947540283203,0.5572260022163391,1.3068987675309283,0.12078102166019707,2.8677640334628647,1,0.1315789669752121
3.50857049995102,35,0,0,4.965455330337251,1.2410920569950703,3.16259647247503,6.135346843482671,0.16299484635569192,0.08126915698291254,1.5094476147657767,0.24295760691165924,0.9545302987098694,0.5521656274795532,1.3070423119136836,0.12093189805832846,2.8681179675717363,1,0.1315789669752121
3.6021220999537036,36,0,0,4.965895284549332,1.2456077129394085,3.162998343483523,6.13557267954311,0.16215198916019546,0.08587442829793206,1.509776648318456,0.24342304468154907,0.9552942514419556,0.5490209460258484,1.3068235332301334,0.12096795892396381,2.868400262647285,1,0.1315789669752121
3.709910499979742,37,0,0,4.96620208070691,1.2481811255007522,3.16306891725241,6.135646182789197,0.16188467436577875,0.08838397492738416,1.509862268947502,0.24372422695159912,0.9557390809059143,0.5471279621124268,1.3068156769049177,0.1209360509251533,2.8685693733765047,0,0.12719298899173737
3.8023020999971777,38,0,0,4.966197287016947,1.2484497052966868,3.1630726456779366,6.1356690859745715,0.16188467436577875,0.08870266376370418,1.509862268947502,0.24371424317359924,0.9557899236679077,0.5469522476196289,1.3067501631421017,0.12095031548174202,2.8686252997593966,0,0.017543869093060493
3.9123362999525853,39,0,0,4.966199950178037,1.2486370586793736,3.163074509890699,6.135670151239007,0.16188658851281224,0.08870456126598085,1.509862268947502,0.24372923374176025,0.9558370113372803,0.5467670559883118,1.3069364512603527,0.12095575831721987,2.868644740835354,0,0.004385974258184433
4.006191699998453,40,0,0,4.966194623855857,1.248634794992447,3.1630739772584815,6.135668553342352,0.16188753726395058,0.08870170669018743,1.5098604047347388,0.24372467398643494,0.9558377265930176,0.5467681884765625,1.3069376496828433,0.12095620772565384,2.8686492682092073,0,0.004385974258184433
4.115836999961175,41,0,0,4.966194623855857,1.248617351287307,3.163073444626263,6.1356690859745715,0.16188848601508893,0.08869790336325566,1.5098594726283576,0.24372327327728271,0.9558336138725281,0.5467846989631653,1.306923268612957,0.12095513413883939,2.868647670312553,0,0.004385974258184433
4.209401800006162,42,0,0,4.966190895430331,1.2486031033754752,3.163073178310154,6.135668553342352,0.1618903835173656,0.08869314296280714,1.5098594726283576,0.24371902644634247,0.9558315277099609,0.5467962622642517,1.306915412287741,0.12095646571938444,2.8686492682092073,1,0.00877193920314312
4.30328950000694,43,0,0,4.966190362798113,1.2485819312448092,3.1630726456779366,6.135668553342352,0.1618903835173656,0.08869124546053046,1.5098594726283576,0.2437172681093216,0.9558263421058655,0.5468171238899231,1.3068957048956746,0.12095558354727334,2.868647403996444,1,0.1447368562221527
4.412267899955623,44,0,0,4.966185569108151,1.2485359917160053,3.1630721130457182,6.135668553342352,0.1618903835173656,0.08869029670939212,1.509858540521976,0.2437102198600769,0.9558159112930298,0.5468612909317017,1.3068513632635248,0.12095330321558997,2.8686463387320082,1,0.3245614171028137
4.504715999995824,45,0,0,4.966183971211497,1.2485117569500854,3.163071314097391,6.135668020710135,0.1618903835173656,0.08869029670939212,1.509858540521976,0.2437068223953247,0.955810546875,0.5468843579292297,1.3068277942878777,0.12095217969450509,2.86864580609979,1,0.5
4.600009899993893,46,0,0,4.966183438579279,1.248494180086891,3.1630707814651733,6.135667488077917,0.1618903835173656,0.08869029670939212,1.509858540521976,0.2437046468257904,0.9558059573173523,0.5469028353691101,1.3068092853183015,0.12095114771958268,2.868644474519245,1,0.6578947305679321
4.709187800006475,47,0,0,4.966181308050407,1.2484864569197298,3.1630707814651733,6.1356669554457,0.1618903835173656,0.08869029670939212,1.509858540521976,0.24370232224464417,0.9558045864105225,0.5469101667404175,1.3068019616253037,0.12095101456152817,2.86864580609979,1,0.8157894611358643
4.8028759000007994,48,0,0,4.966180775418189,1.24848499218113,3.163070248832955,6.1356669554457,0.1618903835173656,0.08869029670939212,1.509858540521976,0.2437017261981964,0.9558042883872986,0.5469115376472473,1.3068004968867042,0.1209505318635806,2.8686463387320082,1,0.9736842513084412
4.911253699974623,49,0,0,4.966178644889316,1.2484813969136586,3.1630686509363013,6.135665357549045,0.16188943476622727,0.08868458755780527,1.509856676309213,0.24369950592517853,0.9558044075965881,0.5469132661819458,1.3068022279414129,0.12094662034572955,2.8686490018930977,1,0.9868420958518982
5.004229599959217,50,0,0,4.966178644889316,1.2484795327008955,3.16306891725241,6.135664824916827,0.1618903835173656,0.08868839088473703,1.5098576084155946,0.24369928240776062,0.9558039903640747,0.5469153523445129,1.3067988989900503,0.12094754412973266,2.868648735576989,0,0.8771929740905762
5.114141499972902,51,0,0,4.966176514360445,1.248479133226732,3.1630686509363013,6.135665357549045,0.1618903835173656,0.08868839088473703,1.5098576084155946,0.2436973601579666,0.955804169178009,0.5469160079956055,1.3067979668836687,0.12094845959135739,2.8686503334736435,0,0.75
5.206208699964918,52,0,0,4.966176514360445,1.248479133226732,3.1630686509363013,6.135665357549045,0.1618903835173656,0.08868839088473703,1.5098576084155946,0.24369734525680542,0.955804169178009,0.5469160079956055,1.3067979668836687,0.12094801018292342,2.8686505997897522,0,0.5964912176132202
5.300884199969005,53,0,0,4.966175449096009,1.2484795327008955,3.1630686509363013,6.135664824916827,0.1618903835173656,0.08868839088473703,1.5098576084155946,0.24369648098945618,0.9558045864105225,0.5469153523445129,1.3067988989900503,0.12094804347243705,2.8686513987380793,0,0.44298243522644043
5.409771299979184,54,0,0,4.966175449096009,1.2484795327008955,3.1630686509363013,6.135665357549045,0.1618903835173656,0.08868839088473703,1.5098576084155946,0.24369646608829498,0.9558044672012329,0.5469157099723816,1.3067983663578322,0.12094801850530185,2.8686513987380793,0,0.2850877046585083
5.502537399996072,55,0,0,4.966174916463791,1.2484795327008955,3.1630686509363013,6.135665357549045,0.1618903835173656,0.08868839088473703,1.5098576084155946,0.24369604885578156,0.9558045864105225,0.5469157099723816,1.3067983663578322,0.12094801850530185,2.868651931370297,0,0.1315789669752121
5.611342299962416,56,0,0,4.966174916463791,1.2484795327008955,3.16306891725241,6.135664824916827,0.1618903835173656,0.08868933963587537,1.509858540521976,0.24369598925113678,0.9558044672012329,0.5469159483909607,1.3067973010933962,0.12094930015157644,2.868651665054188,0,0.02192983403801918
5.704087999998592,57,0,0,4.966174383831572,1.2484795327008955,3.1630686509363013,6.135664824916827,0.16189133226850394,0.08868933963587537,1.5098594726283576,0.24369503557682037,0.9558048248291016,0.5469156503677368,1.3067978337256143,0.12095069831114873,2.8686524640025155,1,0.057017553597688675
5.800861799973063,58,0,0,4.966174383831572,1.2484795327008955,3.1630686509363013,6.135664824916827,0.1618903835173656,0.08868839088473703,1.509858540521976,0.24369513988494873,0.9558049440383911,0.5469153523445129,1.3067988989900503,0.12094883409838568,2.8686527303186242,1,0.21929824352264404
5.908577999973204,59,0,0,4.966174383831572,1.2484795327008955,3.1630686509363013,6.135664824916827,0.1618903835173656,0.08868839088473703,1.509858540521976,0.24369513988494873,0.9558049440383911,0.5469153523445129,1.3067988989900503,0.12094883409838568,2.8686527303186242,1,0.39912280440330505
6.002996800001711,60,0,0,4.966174383831572,1.2484795327008955,3.1630686509363013,6.135664824916827,0.1618903835173656,0.08868839088473703,1.509858540521976,0.24369513988494873,0.9558049440383911,0.5469153523445129,1.3067988989900503,0.12094883409838568,2.8686527303186242,1,0.5701754093170166
6.111074699962046,61,0,0,4.966174383831572,1.2484795327008955,3.1630686509363013,6.135664824916827,0.1618903835173656,0.08868839088473703,1.509858540521976,0.24369513988494873,0.9558049440383911,0.5469153523445129,1.3067988989900503,0.12094883409838568,2.8686527303186242,1,0.7280701398849487
6.20492499996908,62,0,0,4.966173851199354,1.2484795327008955,3.163067053039647,6.135664824916827,0.16188943476622727,0.08868933963587537,1.5098546789383953,0.24369513988494873,0.9558049440383911,0.5469154119491577,1.3067990321481049,0.12094147711587433,2.8686545945313875,1,0.8640351295471191
6.312844300002325,63,0,0,4.966162665922776,1.2480410432274138,3.1630657214591023,6.135662161755737,0.1618922810196423,0.08834591669093125,1.5098576084155946,0.24368421733379364,0.9557338953018188,0.5471857190132141,1.3067271267986726,0.12093608421466692,2.8686010649934763,1,0.8728070259094238
6.405983999953605,64,0,0,4.965855337132981,1.244127394847488,3.162939487623432,6.135633932248182,0.16235938283008536,0.08491455846204025,1.5097281787866166,0.24336957931518555,0.955043375492096,0.5499825477600098,1.3062340425228445,0.12101885026791953,2.8682298203375196,1,0.8728070259094238
6.500698499963619,65,0,0,4.965230026909031,1.2383396800084734,3.1623192374055527,6.135445380443005,0.16338583169322915,0.07948450615742318,1.5093209814559436,0.24270455539226532,0.9540519714355469,0.5541033744812012,1.3060192585809296,0.12086713330956908,2.867962172647967,1,0.8728070259094238
6.609572499990463,66,0,0,4.964392196430092,1.2304214362973953,3.1615064406408604,6.13517799906956,0.16464156208147196,0.07179795746118199,1.5089167136024695,0.2418304979801178,0.9526829719543457,0.559604823589325,1.3058252472955174,0.12064099764350773,2.867568024806635,1,0.8728070259094238
6.703379499958828,67,0,0,4.96364118500269,1.223204402901335,3.1608723419853124,6.134873333440856,0.1657174958066208,0.06490764399660404,1.5086836870070874,0.24104711413383484,0.951380729675293,0.5646447539329529,1.3056860971285607,0.1206097304678345,2.8671230105884824,1,0.8728070259094238
6.812511999974959,68,0,0,4.962757015520783,1.2146790916197734,3.1599652693180316,6.134652823702596,0.16696179124693306,0.05664650581161063,1.508536147882697,0.24011719226837158,0.9497720003128052,0.5706740021705627,1.3055429522199689,0.1204790608044741,2.866579459409998,1,0.8728070259094238
6.907151799998246,69,0,0,4.9619010755464314,1.2072107889748642,3.1591322325290547,6.134472261380689,0.16791215692668465,0.04929956841100337,1.5084934041472011,0.239214688539505,0.9483575224876404,0.5758901238441467,1.305461592648667,0.1202999798659231,2.8662087473862585,1,0.8728070259094238
7.0010752999805845,70,0,0,4.961146868325721,1.1999427560439289,3.1583380778919934,6.134390768651333,0.16888534256802684,0.042064887411532165,1.508503923633507,0.2384248524904251,0.9469397068023682,0.5809022784233093,1.3054184494390075,0.12020369827013833,2.865730709970589,1,0.8728070259094238
7.111481599975377,71,0,0,4.96031755996227,1.191342077303518,3.1572565681733122,6.134316200140811,0.16987469026823449,0.0336553445747941,1.5086646454052934,0.23749855160713196,0.9451590776443481,0.5869883894920349,1.3051293633026795,0.11992879346661489,2.8651575977040045,1,0.8728070259094238
7.203973900002893,72,0,0,4.95952553585408,1.1842233145516816,3.1562616111900588,6.134203282110592,0.17069186460396846,0.02645586099419857,1.5089338909915002,0.2366277426481247,0.9437245726585388,0.5918327569961548,1.3052377539590458,0.11974315449387954,2.864809522549531,1,0.8728070259094238
7.31379799998831,73,0,0,4.958807547624195,1.177506289650284,3.1554189870211573,6.134202216846155,0.1715033297881156,0.019717759669486256,1.50928303141041,0.23581188917160034,0.9422315955162048,0.5967164039611816,1.3050799616644586,0.11977286538479075,2.8643309525016436,1,0.890350878238678
7.40759529999923,74,0,0,4.958488500925604,1.1746358014693419,3.15506398764785,6.13420115158172,0.1717858745350162,0.01670402359051981,1.5094522752976842,0.23546358942985535,0.9415949583053589,0.5987535715103149,1.3052123207706356,0.11973875195570251,2.864135476477632,1,0.9912281036376953
7.515336999960709,75,0,0,4.9584272482205325,1.1733336488543478,3.155033094979205,6.134201684213938,0.17181821529750385,0.015528209881222704,1.5094942200848531,0.23538297414779663,0.9412737488746643,0.5997189283370972,1.3050871521994019,0.11973484043785146,2.863954115207397,1,0.9912281036376953
7.609538199962117,76,0,0,4.95841712820839,1.1733038214501388,3.155027768657025,6.134202216846155,0.17181821529750385,0.015457812962876743,1.5094942200848531,0.23537465929985046,0.9412710666656494,0.5997300148010254,1.305125768035208,0.11972767487004346,2.8639594415295777,1,0.9912281036376953
7.7018239999888465,77,0,0,4.9584128671506456,1.1733019572373757,3.155027236024807,6.134201684213938,0.17181631779522719,0.015447348612327872,1.5094922227140355,0.23537123203277588,0.9412720203399658,0.5997291207313538,1.3051349559409686,0.11972318078570396,2.8639639689034304,0,0.9824561476707458
7.810700199974235,78,0,0,4.9584128671506456,1.1733051530306837,3.155027236024807,6.134203282110592,0.17181535239933204,0.015444494036534443,1.5094922227140355,0.23537158966064453,0.9412728548049927,0.599726676940918,1.3051394833148218,0.11972220706743039,2.8639639689034304,0,0.8728070259094238
7.904699999955483,79,0,0,4.958412334518428,1.1733092809303736,3.155027768657025,6.134203282110592,0.17181535239933204,0.015453056723617428,1.5094912906076539,0.2353709638118744,0.9412738680839539,0.5997243523597717,1.3051356217312413,0.11972212384364632,2.863965566800085,0,0.7236842513084412
8.013452299986966,80,0,0,4.9584128671506456,1.1733166046233712,3.155027768657025,6.134203282110592,0.1718144036481937,0.0154568610908465,1.5094912906076539,0.23537170886993408,0.9412758350372314,0.5997183322906494,1.3051393501567674,0.11972151631002266,2.8639666320645207,0,0.5701754093170166
8.107500099984463,81,0,0,4.9584128671506456,1.1733216646294422,3.155028034973134,6.134203282110592,0.1718144036481937,0.015458763794609684,1.5094912906076539,0.2353719174861908,0.941277027130127,0.5997141599655151,1.3051414806856394,0.11972214881078155,2.8639668983806295,0,0.4166666865348816
8.201428999949712,82,0,0,4.9584128671506456,1.1733261920032954,3.155028034973134,6.1342038147428095,0.1718144036481937,0.015459715666639928,1.5094912906076539,0.23537227511405945,0.9412784576416016,0.5997101664543152,1.305145608585329,0.11972227364645764,2.863967431012848,0,0.2631579041481018
8.309659599966835,83,0,0,4.9584128671506456,1.1733331162221297,3.155028567605352,6.1342038147428095,0.1718144036481937,0.015459715666639928,1.5094912906076539,0.23537278175354004,0.9412804841995239,0.5997036695480347,1.3051516006977817,0.11972293943673015,2.8639682299611753,0,0.10526316612958908
8.403228799987119,84,0,0,4.9584128671506456,1.1733368446476558,3.155029366553679,6.134204347375027,0.17181535239933204,0.015459715666639928,1.5094922227140355,0.23537291586399078,0.9412811994552612,0.5997013449668884,1.3051523996461087,0.11972544447263053,2.8639679636450657,0,0.00877193920314312
8.510396700003184,85,0,0,4.9584128671506456,1.1733409725473454,3.155029899185897,6.134205412639464,0.17181535239933204,0.015462569202136057,1.5094922227140355,0.23537324368953705,0.9412825703620911,0.5996973514556885,1.3051561280716348,0.11972647644755294,2.8639682299611753,0,0.00877193920314312
8.603305199998431,86,0,0,4.958413399782864,1.17334376886649,3.155029366553679,6.134204880007246,0.17181535239933204,0.015460666498372872,1.5094922227140355,0.23537398874759674,0.9412834644317627,0.5996940732002258,1.305160389129379,0.11972564420971228,2.8639682299611753,1,0.12280702590942383
8.713668499956839,87,0,0,4.958413399782864,1.173346964659798,3.155029366553679,6.134205412639464,0.17181535239933204,0.015460666498372872,1.5094912906076539,0.23537425696849823,0.9412844181060791,0.5996911525726318,1.3051631854485235,0.11972494512992614,2.8639690289095014,1,0.30263158679008484
8.807434399961494,88,0,0,4.958413399782864,1.1733482962403432,3.155029899185897,6.134205412639464,0.1718144036481937,0.015459715666639928,1.5094912906076539,0.2353743463754654,0.9412846565246582,0.5996899604797363,1.3051645170290687,0.11972450404387058,2.863969295225611,1,0.4736842215061188
8.902703999949154,89,0,0,4.958413399782864,1.1733510925594877,3.155029899185897,6.134205412639464,0.1718144036481937,0.015460666498372872,1.5094912906076539,0.23537464439868927,0.9412856101989746,0.5996870398521423,1.3051682454545948,0.11972457062289785,2.863969295225611,1,0.6315789222717285
9.011033999966457,90,0,0,4.958413399782864,1.1733520246658693,3.155029899185897,6.134205412639464,0.1718144036481937,0.015459715666639928,1.5094912906076539,0.23537468910217285,0.9412858486175537,0.5996860861778259,1.3051691775609762,0.11972460391241148,2.863969295225611,1,0.7894737124443054
9.104333899973426,91,0,0,4.958413399782864,1.1733528236141963,3.155029899185897,6.134205412639464,0.17181345489705535,0.015459715666639928,1.5094884942885096,0.23537465929985046,0.9412860870361328,0.599685549736023,1.3051693107190308,0.11971961048536757,2.8639711594383743,1,0.9342105388641357
9.213138799997978,92,0,0,4.958413399782864,1.1733537557205778,3.155029899185897,6.134205412639464,0.1718144036481937,0.015460666498372872,1.5094912906076539,0.23537477850914001,0.9412863850593567,0.5996846556663513,1.3051699765093032,0.11972467049143873,2.8639695615417198,0,0.925438642501831
9.30554149998352,93,0,0,4.958413399782864,1.1733552204591773,3.155029899185897,6.134205412639464,0.1718144036481937,0.015459715666639928,1.5094912906076539,0.23537489771842957,0.9412866830825806,0.5996835827827454,1.3051718407220663,0.11972468713619552,2.8639695615417198,0,0.7982456088066101
9.413737199967727,94,0,0,4.958413399782864,1.1733556199333408,3.155029899185897,6.134205412639464,0.1718144036481937,0.015459715666639928,1.5094912906076539,0.23537489771842957,0.9412868618965149,0.5996828675270081,1.3051718407220663,0.11972473707046596,2.863969827857829,0,0.6491227746009827
9.50659409997752,95,0,0,4.958413399782864,1.173356152565559,3.155029899185897,6.134205412639464,0.1718144036481937,0.015460666498372872,1.5094912906076539,0.23537494242191315,0.941287100315094,0.5996823310852051,1.3051723733542844,0.11972474539284438,2.8639700941739377,0,0.49561405181884766
9.615166999981739,96,0,0,4.958413399782864,1.173356152565559,3.155030431818115,6.134205412639464,0.1718144036481937,0.015460666498372872,1.5094912906076539,0.23537492752075195,0.9412869811058044,0.5996825695037842,1.3051718407220663,0.11972473707046596,2.863969827857829,0,0.359649121761322
9.708707999961916,97,0,0,4.958413399782864,1.1733565520397224,3.155030431818115,6.134205412639464,0.1718144036481937,0.015459715666639928,1.5094922227140355,0.2353750467300415,0.9412872791290283,0.5996819734573364,1.3051729059865023,0.1197254111831169,2.863969827857829,0,0.20614036917686462
